candidate_id,pair_id_a,pair_id_b,image_path_a,image_path_b,caption_a,caption_b,image_similarity,text_similarity,joint_similarity,max_similarity,signals,bucket,label,annotator,audit_label,notes,image_bucket,text_bucket,joint_bucket,score_bucket,annotation_id,needs_audit,label_options,annotation_guideline
cand_428843,cc3m_80625,cc3m_170061,D:\data\cc3m_subset_200k\cc3m_80625.jpg,D:\data\cc3m_subset_200k\cc3m_170061.jpg,holiday be sure you share the love and not your info !,holiday is just around the corner !,0.08256254345178604,0.8715961575508118,0.47707927227020264,0.8715961575508118,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0049,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_429669,cc3m_123310,cc3m_136349,D:\data\cc3m_subset_200k\cc3m_123310.jpg,D:\data\cc3m_subset_200k\cc3m_136349.jpg,type of fictional setting in the county,person said type of fictional setting are,0.10601184517145157,0.8714624643325806,0.4887370765209198,0.8714624643325806,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0050,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_429798,cc3m_5646,cc3m_7847,D:\data\cc3m_subset_200k\cc3m_5646.jpg,D:\data\cc3m_subset_200k\cc3m_7847.jpg,view from the west looking up,looking up the western end,0.11601939797401428,0.871439516544342,0.49372950196266174,0.871439516544342,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0051,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_437267,cc3m_90246,cc3m_144859,D:\data\cc3m_subset_200k\cc3m_90246.jpg,D:\data\cc3m_subset_200k\cc3m_144859.jpg,picture taken in front of the hotel,in front of the building,0.05809202790260315,0.8702538013458252,0.464172899723053,0.8702538013458252,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0052,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_437944,cc3m_72054,cc3m_85919,D:\data\cc3m_subset_200k\cc3m_72054.jpg,D:\data\cc3m_subset_200k\cc3m_85919.jpg,person during a promotional event,person dressed up at event,0.05502129718661308,0.8701474070549011,0.46258437633514404,0.8701474070549011,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0053,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_439155,cc3m_2706,cc3m_138575,D:\data\cc3m_subset_200k\cc3m_2706.jpg,D:\data\cc3m_subset_200k\cc3m_138575.jpg,a game earlier this month .,there 's nothing boring about the original version of game .,0.12800990045070648,0.8699594140052795,0.4989846646785736,0.8699594140052795,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0054,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_441977,cc3m_24362,cc3m_157326,D:\data\cc3m_subset_200k\cc3m_24362.jpg,D:\data\cc3m_subset_200k\cc3m_157326.jpg,make - up artist makes a girl beautiful makeup for face before an important event,a makeup artist touches up makeup on the set,0.12029940634965897,0.8695108890533447,0.49490514397621155,0.8695108890533447,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0055,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_445087,cc3m_147484,cc3m_197640,D:\data\cc3m_subset_200k\cc3m_147484.jpg,D:\data\cc3m_subset_200k\cc3m_197640.jpg,check out the street art .,"back to the city , street art ~",0.12749765813350677,0.8690212965011597,0.4982594847679138,0.8690212965011597,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0056,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_446659,cc3m_65977,cc3m_187869,D:\data\cc3m_subset_200k\cc3m_65977.jpg,D:\data\cc3m_subset_200k\cc3m_187869.jpg,country takes your breath away .,country is a beautiful country to visit .,0.06360553205013275,0.8687659502029419,0.4661857783794403,0.8687659502029419,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0057,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_448579,cc3m_136223,cc3m_144992,D:\data\cc3m_subset_200k\cc3m_136223.jpg,D:\data\cc3m_subset_200k\cc3m_144992.jpg,"painting artist of a man , thought to be person",a recent painting of person .,0.10043837130069733,0.8684712648391724,0.48445481061935425,0.8684712648391724,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0058,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_452171,cc3m_5445,cc3m_187313,D:\data\cc3m_subset_200k\cc3m_5445.jpg,D:\data\cc3m_subset_200k\cc3m_187313.jpg,the sign placed by residents in front of the apartments .,the sign stands outside the building,0.08966891467571259,0.8678957223892212,0.4787822961807251,0.8678957223892212,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0059,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_455870,cc3m_133935,cc3m_148095,D:\data\cc3m_subset_200k\cc3m_133935.jpg,D:\data\cc3m_subset_200k\cc3m_148095.jpg,tips for tv programme creator,tips for finding tv network,0.11005845665931702,0.8673145771026611,0.48868656158447266,0.8673145771026611,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0060,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_456733,cc3m_143668,cc3m_195511,D:\data\cc3m_subset_200k\cc3m_143668.jpg,D:\data\cc3m_subset_200k\cc3m_195511.jpg,woman walking on the street,person walking down the streets .,0.08422616869211197,0.8671799302101135,0.47570309042930603,0.8671799302101135,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0061,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_457083,cc3m_72595,cc3m_113761,D:\data\cc3m_subset_200k\cc3m_72595.jpg,D:\data\cc3m_subset_200k\cc3m_113761.jpg,a man was run over after his dog knocked a car into gear .,the man was attacked by the dogs near his home last night .,0.0934925451874733,0.8671340942382812,0.4803133010864258,0.8671340942382812,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0062,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_457946,cc3m_182824,cc3m_203858,D:\data\cc3m_subset_200k\cc3m_182824.jpg,D:\data\cc3m_subset_200k\cc3m_203858.jpg,actors performed at the event .,actors attend the gala performance .,0.12983526289463043,0.8670040965080261,0.49841973185539246,0.8670040965080261,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0063,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_458523,cc3m_11925,cc3m_159162,D:\data\cc3m_subset_200k\cc3m_11925.jpg,D:\data\cc3m_subset_200k\cc3m_159162.jpg,i want one of these !,the only kind of baby i would consider,0.09915221482515335,0.8669043779373169,0.4830281734466553,0.8669043779373169,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0064,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_459817,cc3m_27765,cc3m_202872,D:\data\cc3m_subset_200k\cc3m_27765.jpg,D:\data\cc3m_subset_200k\cc3m_202872.jpg,like this one with darker blades .,i need to have a look .,0.05253182351589203,0.8667175769805908,0.45962467789649963,0.8667175769805908,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0065,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_459964,cc3m_159897,cc3m_159919,D:\data\cc3m_subset_200k\cc3m_159897.jpg,D:\data\cc3m_subset_200k\cc3m_159919.jpg,person attends the charity event .,actor attends a charity event .,0.08877439796924591,0.8666950464248657,0.4777347147464752,0.8666950464248657,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0066,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_462023,cc3m_22854,cc3m_66412,D:\data\cc3m_subset_200k\cc3m_22854.jpg,D:\data\cc3m_subset_200k\cc3m_66412.jpg,this would look so cool as a character in a game,this has got to be the best video game,0.1257646381855011,0.866407036781311,0.49608585238456726,0.866407036781311,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0067,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_467099,cc3m_88675,cc3m_157848,D:\data\cc3m_subset_200k\cc3m_88675.jpg,D:\data\cc3m_subset_200k\cc3m_157848.jpg,map of the area around a city,a decorative map of the city where you met .,0.12766587734222412,0.8656513094902039,0.496658593416214,0.8656513094902039,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0068,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_472000,cc3m_28082,cc3m_79955,D:\data\cc3m_subset_200k\cc3m_28082.jpg,D:\data\cc3m_subset_200k\cc3m_79955.jpg,actor and comedian were just two of the hosts for the night 's event .,actor was also among the celebrities seen at the event .,0.10811197757720947,0.8649182319641113,0.4865151047706604,0.8649182319641113,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0069,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_473399,cc3m_16072,cc3m_187388,D:\data\cc3m_subset_200k\cc3m_16072.jpg,D:\data\cc3m_subset_200k\cc3m_187388.jpg,we do the shopping for you on all the newest items you want .,price : shop all products for % here !,0.0931900218129158,0.8647122383117676,0.4789511561393738,0.8647122383117676,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0070,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_476995,cc3m_2706,cc3m_124590,D:\data\cc3m_subset_200k\cc3m_2706.jpg,D:\data\cc3m_subset_200k\cc3m_124590.jpg,a game earlier this month .,i played the hell out of this game .,0.1315038502216339,0.8641888499259949,0.4978463649749756,0.8641888499259949,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0071,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_478892,cc3m_15611,cc3m_173933,D:\data\cc3m_subset_200k\cc3m_15611.jpg,D:\data\cc3m_subset_200k\cc3m_173933.jpg,actor as author in the television series,actor is an actress and fashion model who played the character of tv character in tv sitcom,0.12448740750551224,0.8639043569564819,0.49419593811035156,0.8639043569564819,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0072,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_480433,cc3m_4584,cc3m_57929,D:\data\cc3m_subset_200k\cc3m_4584.jpg,D:\data\cc3m_subset_200k\cc3m_57929.jpg,artist of artist performs at music festival,artists performed at the world 's largest stage of acres,0.08085008710622787,0.8636690378189087,0.4722595810890198,0.8636690378189087,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0073,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_481348,cc3m_29727,cc3m_103676,D:\data\cc3m_subset_200k\cc3m_29727.jpg,D:\data\cc3m_subset_200k\cc3m_103676.jpg,keep this recipe for christmas party .,christmas party season is almost upon us .,0.12825556099414825,0.8635368943214417,0.4958961606025696,0.8635368943214417,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0074,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_481492,cc3m_40317,cc3m_93337,D:\data\cc3m_subset_200k\cc3m_40317.jpg,D:\data\cc3m_subset_200k\cc3m_93337.jpg,would be pretty cool as a poster !,i would love a poster like this for my classroom .,0.05943765863776207,0.8635133504867554,0.46147555112838745,0.8635133504867554,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0075,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_481778,cc3m_161929,cc3m_184169,D:\data\cc3m_subset_200k\cc3m_161929.jpg,D:\data\cc3m_subset_200k\cc3m_184169.jpg,here 's a photo of a sign .,hanging sign in the area,0.13488778471946716,0.8634687662124634,0.49917829036712646,0.8634687662124634,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0076,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_485232,cc3m_31076,cc3m_130638,D:\data\cc3m_subset_200k\cc3m_31076.jpg,D:\data\cc3m_subset_200k\cc3m_130638.jpg,journey along unesco world heritage site .,i firmly believe that unesco world heritage site deserves more than a day trip .,0.04074789211153984,0.8629990816116333,0.4518735706806183,0.8629990816116333,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0077,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_485285,cc3m_3114,cc3m_6341,D:\data\cc3m_subset_200k\cc3m_3114.jpg,D:\data\cc3m_subset_200k\cc3m_6341.jpg,the final product : a poster that epitomizes as little design as possible .,"its not vintage , but i like the style of this poster",0.11170783638954163,0.8629915118217468,0.4873496890068054,0.8629915118217468,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0078,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_491000,cc3m_9876,cc3m_107022,D:\data\cc3m_subset_200k\cc3m_9876.jpg,D:\data\cc3m_subset_200k\cc3m_107022.jpg,it 's an architectural wonder that puts this city as one of the biggest tourist attractions .,"a city exudes a sort of charm , evidenced in its colorful island - style architecture",0.042190827429294586,0.8622015714645386,0.45219624042510986,0.8622015714645386,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0079,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_491873,cc3m_36154,cc3m_86280,D:\data\cc3m_subset_200k\cc3m_36154.jpg,D:\data\cc3m_subset_200k\cc3m_86280.jpg,person said attending the event,person speak at the event,0.12665092945098877,0.8620679378509521,0.49435955286026,0.8620679378509521,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0080,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_492019,cc3m_140047,cc3m_188695,D:\data\cc3m_subset_200k\cc3m_140047.jpg,D:\data\cc3m_subset_200k\cc3m_188695.jpg,pictured at the event in association with festival were people .,thousands visited the first day of festival .,0.07722675800323486,0.862045168876648,0.4696359932422638,0.862045168876648,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0081,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_493066,cc3m_79127,cc3m_100047,D:\data\cc3m_subset_200k\cc3m_79127.jpg,D:\data\cc3m_subset_200k\cc3m_100047.jpg,actor in the new film,the model in this picture looks like actor who was .,0.10493326932191849,0.8618913292884827,0.4834122657775879,0.8618913292884827,text,high,,,,,"[-1.00,0.50)","[0.80,0.90)","[0.30,0.50)","image=[-1.00,0.50)|text=[0.80,0.90)|joint=[0.30,0.50)",fair_0082,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
